label,score,identifier
Fake,0.989204466342926,Dataset/val/real/00310.png
Real,0.571962833404541,Dataset/val/real/00007.png
Fake,0.9973561763763428,Dataset/val/real/00466.png
Fake,0.9972569346427917,Dataset/val/real/00362.png
Fake,0.9989125728607178,Dataset/val/real/00075.png
Fake,0.9082821607589722,Dataset/val/real/00414.png
Fake,0.9647365212440491,Dataset/val/real/00151.png
Fake,0.9989379048347473,Dataset/val/real/00297.png
Fake,0.5544997453689575,Dataset/val/real/00530.png
Fake,0.872379720211029,Dataset/val/real/00246.png
Fake,0.9987083673477173,Dataset/val/real/00180.png
Fake,0.9994895458221436,Dataset/val/real/00009.png
Real,0.7517186403274536,Dataset/val/real/00468.png
Fake,0.9991349577903748,Dataset/val/real/00156.png
Fake,0.9986355900764465,Dataset/val/real/00537.png
Real,0.6723252534866333,Dataset/val/real/00290.png
Fake,0.9836254715919495,Dataset/val/real/00241.png
Fake,0.9968605041503906,Dataset/val/real/00187.png
Fake,0.9554179906845093,Dataset/val/real/00319.png
Fake,0.9971115589141846,Dataset/val/real/00365.png
Fake,0.9979391694068909,Dataset/val/real/00072.png
Real,0.7136039137840271,Dataset/val/real/00413.png
Fake,0.9982234835624695,Dataset/val/real/00512.png
Fake,0.9952508211135864,Dataset/val/real/00173.png
Fake,0.9984057545661926,Dataset/val/real/00264.png
Fake,0.9989173412322998,Dataset/val/real/00086.png
Fake,0.9993788003921509,Dataset/val/real/00340.png
Fake,0.9983165264129639,Dataset/val/real/00436.png
Fake,0.9971805810928345,Dataset/val/real/00391.png
Fake,0.9950242638587952,Dataset/val/real/00057.png
Fake,0.9988206028938293,Dataset/val/real/00218.png
Fake,0.9631757736206055,Dataset/val/real/00081.png
Fake,0.9966818690299988,Dataset/val/real/00347.png
Fake,0.9944931268692017,Dataset/val/real/00396.png
Fake,0.998149037361145,Dataset/val/real/00431.png
Fake,0.9931867122650146,Dataset/val/real/00050.png
Fake,0.9991661310195923,Dataset/val/real/00108.png
Real,0.9191242456436157,Dataset/val/real/00515.png
Fake,0.9958472847938538,Dataset/val/real/00174.png
Fake,0.9923433661460876,Dataset/val/real/00263.png
Fake,0.9969512224197388,Dataset/val/real/00349.png
Fake,0.982525110244751,Dataset/val/real/00398.png
Fake,0.99947589635849,Dataset/val/real/00106.png
Fake,0.9994231462478638,Dataset/val/real/00211.png
Fake,0.9979534149169922,Dataset/val/real/00492.png
Fake,0.9955156445503235,Dataset/val/real/00335.png
Fake,0.9876470565795898,Dataset/val/real/00443.png
Fake,0.9968470931053162,Dataset/val/real/00022.png
Fake,0.9974215030670166,Dataset/val/real/00332.png
Fake,0.983791708946228,Dataset/val/real/00495.png
Fake,0.9993131160736084,Dataset/val/real/00444.png
Real,0.8537764549255371,Dataset/val/real/00025.png
Fake,0.9991145730018616,Dataset/val/real/00088.png
Fake,0.9993371367454529,Dataset/val/real/00438.png
Fake,0.9982469081878662,Dataset/val/real/00059.png
Fake,0.9992852807044983,Dataset/val/real/00101.png
Fake,0.9981784820556641,Dataset/val/real/00216.png
Fake,0.9991081357002258,Dataset/val/real/00010.png
Fake,0.9533807039260864,Dataset/val/real/00471.png
Fake,0.9991832375526428,Dataset/val/real/00307.png
Fake,0.9756782054901123,Dataset/val/real/00199.png
Fake,0.9225859642028809,Dataset/val/real/00148.png
Fake,0.6141756772994995,Dataset/val/real/00529.png
Real,0.5461393594741821,Dataset/val/real/00223.png
Fake,0.9937204122543335,Dataset/val/real/00134.png
Fake,0.9994586110115051,Dataset/val/real/00224.png
Fake,0.983121395111084,Dataset/val/real/00133.png
Fake,0.9141287803649902,Dataset/val/real/00017.png
Fake,0.9973478317260742,Dataset/val/real/00476.png
Fake,0.9940404295921326,Dataset/val/real/00300.png
Fake,0.9990704655647278,Dataset/val/real/00258.png
Fake,0.9991956353187561,Dataset/val/real/00289.png
Fake,0.9854099750518799,Dataset/val/real/00065.png
Fake,0.951046884059906,Dataset/val/real/00404.png
Fake,0.9993196725845337,Dataset/val/real/00372.png
Fake,0.8258939385414124,Dataset/val/real/00019.png
Fake,0.9987849593162537,Dataset/val/real/00478.png
Fake,0.9984192848205566,Dataset/val/real/00256.png
Fake,0.9944654107093811,Dataset/val/real/00190.png
Fake,0.998151957988739,Dataset/val/real/00141.png
Fake,0.9993720650672913,Dataset/val/real/00287.png
Fake,0.9990615248680115,Dataset/val/real/00520.png
Fake,0.9980040192604065,Dataset/val/real/00309.png
Fake,0.9467874765396118,Dataset/val/real/00251.png
Fake,0.9917145371437073,Dataset/val/real/00197.png
Fake,0.7367933988571167,Dataset/val/real/00146.png
Fake,0.9991975426673889,Dataset/val/real/00527.png
Fake,0.9988529682159424,Dataset/val/real/00280.png
Fake,0.9963352680206299,Dataset/val/real/00062.png
Fake,0.9981781244277954,Dataset/val/real/00403.png
Fake,0.9938945174217224,Dataset/val/real/00375.png
Fake,0.990611732006073,Dataset/val/real/00157.png
Fake,0.9945462942123413,Dataset/val/real/00291.png
Fake,0.9987422823905945,Dataset/val/real/00536.png
Fake,0.9265113472938538,Dataset/val/real/00240.png
Real,0.9506500959396362,Dataset/val/real/00186.png
Fake,0.9766026735305786,Dataset/val/real/00318.png
Fake,0.9980779886245728,Dataset/val/real/00364.png
Fake,0.9974385499954224,Dataset/val/real/00073.png
Fake,0.9728758931159973,Dataset/val/real/00412.png
Fake,0.9980422258377075,Dataset/val/real/00363.png
Fake,0.9989272952079773,Dataset/val/real/00074.png
Fake,0.9932392835617065,Dataset/val/real/00415.png
Fake,0.9980791807174683,Dataset/val/real/00150.png
Fake,0.9991758465766907,Dataset/val/real/00531.png
Fake,0.9976890087127686,Dataset/val/real/00296.png
Fake,0.7489930391311646,Dataset/val/real/00247.png
Fake,0.9658567905426025,Dataset/val/real/00181.png
Fake,0.9983184337615967,Dataset/val/real/00008.png
Fake,0.9975503087043762,Dataset/val/real/00469.png
Fake,0.9989019632339478,Dataset/val/real/00122.png
Fake,0.9995612502098083,Dataset/val/real/00543.png
Fake,0.9976528286933899,Dataset/val/real/00235.png
Fake,0.9985440969467163,Dataset/val/real/00298.png
Fake,0.9651060104370117,Dataset/val/real/00249.png
Fake,0.9981656670570374,Dataset/val/real/00311.png
Fake,0.999432384967804,Dataset/val/real/00006.png
Fake,0.9990952014923096,Dataset/val/real/00467.png
Fake,0.998610258102417,Dataset/val/real/00159.png
Fake,0.9991567134857178,Dataset/val/real/00538.png
Fake,0.9983291029930115,Dataset/val/real/00188.png
Fake,0.9984563589096069,Dataset/val/real/00316.png
Fake,0.9929481744766235,Dataset/val/real/00001.png
Fake,0.9984277486801147,Dataset/val/real/00460.png
Fake,0.9974629878997803,Dataset/val/real/00125.png
Fake,0.9989575147628784,Dataset/val/real/00544.png
Fake,0.9983035326004028,Dataset/val/real/00232.png
Fake,0.8355132937431335,Dataset/val/real/00455.png
Fake,0.9767174124717712,Dataset/val/real/00034.png
Fake,0.9992128610610962,Dataset/val/real/00484.png
Fake,0.9798667430877686,Dataset/val/real/00323.png
Fake,0.9994556307792664,Dataset/val/real/00207.png
Fake,0.9917634725570679,Dataset/val/real/00110.png
Fake,0.9946489930152893,Dataset/val/real/00429.png
Fake,0.9977904558181763,Dataset/val/real/00048.png
Fake,0.9991244673728943,Dataset/val/real/00099.png
Fake,0.9873682856559753,Dataset/val/real/00200.png
Fake,0.8787643313407898,Dataset/val/real/00117.png
Fake,0.9944149255752563,Dataset/val/real/00389.png
Fake,0.9992089867591858,Dataset/val/real/00358.png
Fake,0.9893946051597595,Dataset/val/real/00452.png
Fake,0.9990493655204773,Dataset/val/real/00033.png
Fake,0.998859167098999,Dataset/val/real/00324.png
Fake,0.9991790652275085,Dataset/val/real/00483.png
Fake,0.999357283115387,Dataset/val/real/00119.png
Fake,0.9986639022827148,Dataset/val/real/00420.png
Fake,0.9260087013244629,Dataset/val/real/00387.png
Fake,0.9983128309249878,Dataset/val/real/00041.png
Fake,0.9984496831893921,Dataset/val/real/00090.png
Fake,0.9983397722244263,Dataset/val/real/00356.png
Fake,0.9934042096138,Dataset/val/real/00272.png
Fake,0.9986138343811035,Dataset/val/real/00504.png
Fake,0.9991320967674255,Dataset/val/real/00165.png
Fake,0.9987554550170898,Dataset/val/real/00275.png
Fake,0.9989593029022217,Dataset/val/real/00503.png
Fake,0.9985492825508118,Dataset/val/real/00162.png
Fake,0.9966800212860107,Dataset/val/real/00209.png
Fake,0.9665713310241699,Dataset/val/real/00380.png
Fake,0.9608295559883118,Dataset/val/real/00427.png
Fake,0.9991838335990906,Dataset/val/real/00046.png
Fake,0.9989604949951172,Dataset/val/real/00097.png
Fake,0.9780650734901428,Dataset/val/real/00351.png
Fake,0.9991063475608826,Dataset/val/real/00238.png
Fake,0.9991675615310669,Dataset/val/real/00360.png
Fake,0.9971164464950562,Dataset/val/real/00416.png
Fake,0.9343513250350952,Dataset/val/real/00077.png
Fake,0.9981639981269836,Dataset/val/real/00532.png
Fake,0.9900586009025574,Dataset/val/real/00295.png
Fake,0.9912740588188171,Dataset/val/real/00153.png
Fake,0.9961726069450378,Dataset/val/real/00182.png
Fake,0.9976073503494263,Dataset/val/real/00244.png
Fake,0.9990509152412415,Dataset/val/real/00292.png
Real,0.9064275622367859,Dataset/val/real/00535.png
Real,0.8156412243843079,Dataset/val/real/00154.png
Fake,0.999200165271759,Dataset/val/real/00185.png
Fake,0.9986212253570557,Dataset/val/real/00243.png
Fake,0.9960575103759766,Dataset/val/real/00549.png
Fake,0.9981043338775635,Dataset/val/real/00128.png
Fake,0.9967616200447083,Dataset/val/real/00367.png
Fake,0.9966185092926025,Dataset/val/real/00411.png
Fake,0.9978699684143066,Dataset/val/real/00070.png
Fake,0.997879147529602,Dataset/val/real/00315.png
Fake,0.9962816834449768,Dataset/val/real/00463.png
Fake,0.9972214698791504,Dataset/val/real/00002.png
Fake,0.9764611721038818,Dataset/val/real/00547.png
Fake,0.9952291250228882,Dataset/val/real/00126.png
Fake,0.9992183446884155,Dataset/val/real/00231.png
Fake,0.9829418063163757,Dataset/val/real/00369.png
Fake,0.9986733198165894,Dataset/val/real/00540.png
Real,0.961811900138855,Dataset/val/real/00121.png
Fake,0.9963486194610596,Dataset/val/real/00236.png
Fake,0.9854944944381714,Dataset/val/real/00418.png
Fake,0.9976935982704163,Dataset/val/real/00079.png
Fake,0.9988318085670471,Dataset/val/real/00312.png
Fake,0.9921731948852539,Dataset/val/real/00464.png
Fake,0.962816596031189,Dataset/val/real/00005.png
Fake,0.9985499978065491,Dataset/val/real/00203.png
Fake,0.9889819025993347,Dataset/val/real/00114.png
Fake,0.9963656663894653,Dataset/val/real/00168.png
Fake,0.9883208870887756,Dataset/val/real/00509.png
Fake,0.881663978099823,Dataset/val/real/00030.png
Fake,0.9975117444992065,Dataset/val/real/00451.png
Fake,0.9985787868499756,Dataset/val/real/00327.png
Fake,0.9980814456939697,Dataset/val/real/00480.png
Fake,0.9975599050521851,Dataset/val/real/00278.png
Fake,0.9993172883987427,Dataset/val/real/00037.png
Fake,0.9418281316757202,Dataset/val/real/00456.png
Fake,0.9978657364845276,Dataset/val/real/00487.png
Fake,0.9984604120254517,Dataset/val/real/00320.png
Fake,0.9955201148986816,Dataset/val/real/00204.png
Fake,0.9992470741271973,Dataset/val/real/00113.png
Fake,0.9738983511924744,Dataset/val/real/00276.png
Fake,0.998400866985321,Dataset/val/real/00161.png
Fake,0.9991675615310669,Dataset/val/real/00500.png
Fake,0.9986959099769592,Dataset/val/real/00039.png
Fake,0.995481014251709,Dataset/val/real/00458.png
Fake,0.999064028263092,Dataset/val/real/00489.png
Fake,0.9631139636039734,Dataset/val/real/00045.png
Fake,0.9908894896507263,Dataset/val/real/00383.png
Fake,0.9748873114585876,Dataset/val/real/00424.png
Fake,0.989861249923706,Dataset/val/real/00352.png
Fake,0.99843829870224,Dataset/val/real/00094.png
Fake,0.9962210655212402,Dataset/val/real/00042.png
Fake,0.9974879026412964,Dataset/val/real/00423.png
Fake,0.9989013671875,Dataset/val/real/00384.png
Fake,0.998957633972168,Dataset/val/real/00355.png
Fake,0.9918442368507385,Dataset/val/real/00093.png
Fake,0.9927974343299866,Dataset/val/real/00271.png
Fake,0.9985059499740601,Dataset/val/real/00166.png
Fake,0.9987043142318726,Dataset/val/real/00507.png
Fake,0.993381142616272,Dataset/val/real/00329.png
Fake,0.9989017248153687,Dataset/val/real/00344.png
Fake,0.9758203029632568,Dataset/val/real/00082.png
Fake,0.9970154762268066,Dataset/val/real/00053.png
Fake,0.9641218185424805,Dataset/val/real/00395.png
Fake,0.9846891164779663,Dataset/val/real/00432.png
Fake,0.9990602135658264,Dataset/val/real/00338.png
Fake,0.9667147397994995,Dataset/val/real/00177.png
Fake,0.998197615146637,Dataset/val/real/00516.png
Fake,0.9983264803886414,Dataset/val/real/00260.png
Fake,0.9966536164283752,Dataset/val/real/00498.png
Fake,0.9990949630737305,Dataset/val/real/00028.png
Real,0.9191743731498718,Dataset/val/real/00449.png
Fake,0.9994773268699646,Dataset/val/real/00170.png
Fake,0.960975170135498,Dataset/val/real/00511.png
Fake,0.998630940914154,Dataset/val/real/00267.png
Fake,0.9969459176063538,Dataset/val/real/00343.png
Fake,0.9988908171653748,Dataset/val/real/00085.png
Fake,0.9988648891448975,Dataset/val/real/00054.png
Real,0.6940247416496277,Dataset/val/real/00435.png
Fake,0.9986212253570557,Dataset/val/real/00392.png
Fake,0.9990708827972412,Dataset/val/real/00331.png
Fake,0.9926978945732117,Dataset/val/real/00496.png
Fake,0.9980924725532532,Dataset/val/real/00026.png
Fake,0.9989882111549377,Dataset/val/real/00447.png
Fake,0.9987661838531494,Dataset/val/real/00269.png
Fake,0.9973898530006409,Dataset/val/real/00102.png
Fake,0.5488662123680115,Dataset/val/real/00215.png
Fake,0.99760901927948,Dataset/val/real/00105.png
Fake,0.9992608428001404,Dataset/val/real/00212.png
Fake,0.9982706308364868,Dataset/val/real/00491.png
Fake,0.9904386401176453,Dataset/val/real/00336.png
Fake,0.9959563612937927,Dataset/val/real/00021.png
Fake,0.984483540058136,Dataset/val/real/00440.png
Fake,0.9986586570739746,Dataset/val/real/00179.png
Fake,0.6005771160125732,Dataset/val/real/00518.png
Fake,0.99901282787323,Dataset/val/real/00409.png
Fake,0.9942740797996521,Dataset/val/real/00068.png
Fake,0.987117350101471,Dataset/val/real/00227.png
Fake,0.8816949725151062,Dataset/val/real/00130.png
Fake,0.9763200283050537,Dataset/val/real/00475.png
Fake,0.9953359961509705,Dataset/val/real/00014.png
Fake,0.9986200332641602,Dataset/val/real/00303.png
Fake,0.9993894100189209,Dataset/val/real/00472.png
Fake,0.9986839890480042,Dataset/val/real/00013.png
Fake,0.9984599351882935,Dataset/val/real/00304.png
Real,0.7201324105262756,Dataset/val/real/00378.png
Fake,0.9925261735916138,Dataset/val/real/00220.png
Fake,0.9985161423683167,Dataset/val/real/00137.png
Fake,0.9975726008415222,Dataset/val/real/00194.png
Fake,0.999193012714386,Dataset/val/real/00252.png
Fake,0.9115275740623474,Dataset/val/real/00524.png
Fake,0.9982255101203918,Dataset/val/real/00283.png
Fake,0.9990910291671753,Dataset/val/real/00145.png
Fake,0.9988357424736023,Dataset/val/real/00400.png
Fake,0.9954656958580017,Dataset/val/real/00061.png
Fake,0.950051486492157,Dataset/val/real/00376.png
Fake,0.9757928252220154,Dataset/val/real/00139.png
Fake,0.9985045194625854,Dataset/val/real/00407.png
Fake,0.986236035823822,Dataset/val/real/00066.png
Fake,0.992764413356781,Dataset/val/real/00371.png
Fake,0.9988589286804199,Dataset/val/real/00229.png
Fake,0.9973456263542175,Dataset/val/real/00193.png
Fake,0.998094379901886,Dataset/val/real/00255.png
Fake,0.99887615442276,Dataset/val/real/00284.png
Fake,0.9961968660354614,Dataset/val/real/00523.png
Fake,0.9942309856414795,Dataset/val/real/00142.png
Fake,0.9962210655212402,Dataset/val/real/00043.png
Fake,0.9964475631713867,Dataset/val/real/00385.png
Fake,0.9988382458686829,Dataset/val/real/00422.png
Fake,0.9758255481719971,Dataset/val/real/00354.png
Fake,0.9980714917182922,Dataset/val/real/00092.png
Fake,0.9992411136627197,Dataset/val/real/00270.png
Real,0.511798083782196,Dataset/val/real/00167.png
Fake,0.9943633079528809,Dataset/val/real/00506.png
Fake,0.9939302206039429,Dataset/val/real/00328.png
Fake,0.9987934827804565,Dataset/val/real/00277.png
Fake,0.9990069270133972,Dataset/val/real/00160.png
Fake,0.9959179759025574,Dataset/val/real/00501.png
Fake,0.998778760433197,Dataset/val/real/00038.png
Fake,0.9981436729431152,Dataset/val/real/00459.png
Fake,0.9903996586799622,Dataset/val/real/00488.png
Fake,0.9856970310211182,Dataset/val/real/00044.png
Fake,0.9984478950500488,Dataset/val/real/00425.png
Fake,0.9992417097091675,Dataset/val/real/00382.png
Fake,0.9989063739776611,Dataset/val/real/00353.png
Fake,0.998729407787323,Dataset/val/real/00095.png
Fake,0.9990746974945068,Dataset/val/real/00279.png
Fake,0.996268093585968,Dataset/val/real/00036.png
Fake,0.9758504033088684,Dataset/val/real/00457.png
Fake,0.9852838516235352,Dataset/val/real/00321.png
Fake,0.9993288516998291,Dataset/val/real/00486.png
Fake,0.9990379810333252,Dataset/val/real/00205.png
Fake,0.9990506768226624,Dataset/val/real/00112.png
Fake,0.8977439999580383,Dataset/val/real/00202.png
Fake,0.9986441731452942,Dataset/val/real/00115.png
Fake,0.9941537976264954,Dataset/val/real/00169.png
Fake,0.9916645884513855,Dataset/val/real/00508.png
Fake,0.9980176687240601,Dataset/val/real/00031.png
Fake,0.9533389806747437,Dataset/val/real/00450.png
Fake,0.9983006119728088,Dataset/val/real/00481.png
Fake,0.9991136193275452,Dataset/val/real/00326.png
Fake,0.9970003962516785,Dataset/val/real/00541.png
Fake,0.9735106825828552,Dataset/val/real/00120.png
Fake,0.989232063293457,Dataset/val/real/00237.png
Fake,0.9984133243560791,Dataset/val/real/00419.png
Fake,0.9969544410705566,Dataset/val/real/00078.png
Fake,0.997405469417572,Dataset/val/real/00313.png
Fake,0.9941117167472839,Dataset/val/real/00465.png
Fake,0.9988297820091248,Dataset/val/real/00004.png
Fake,0.9939712882041931,Dataset/val/real/00314.png
Fake,0.9753519296646118,Dataset/val/real/00462.png
Fake,0.9989084005355835,Dataset/val/real/00003.png
Fake,0.9849660396575928,Dataset/val/real/00546.png
Fake,0.9981219172477722,Dataset/val/real/00127.png
Fake,0.99836665391922,Dataset/val/real/00230.png
Fake,0.9528505206108093,Dataset/val/real/00368.png
Real,0.7012360095977783,Dataset/val/real/00534.png
Fake,0.969670295715332,Dataset/val/real/00293.png
Fake,0.9976609945297241,Dataset/val/real/00155.png
Fake,0.9976058006286621,Dataset/val/real/00184.png
Fake,0.996881365776062,Dataset/val/real/00242.png
Fake,0.998783528804779,Dataset/val/real/00548.png
Fake,0.9989383816719055,Dataset/val/real/00129.png
Fake,0.9980103373527527,Dataset/val/real/00366.png
Fake,0.9961048364639282,Dataset/val/real/00410.png
Fake,0.9834206700325012,Dataset/val/real/00071.png
Fake,0.9598751664161682,Dataset/val/real/00239.png
Fake,0.9983718991279602,Dataset/val/real/00361.png
Fake,0.9991425275802612,Dataset/val/real/00417.png
Fake,0.9815364480018616,Dataset/val/real/00076.png
Fake,0.9888772368431091,Dataset/val/real/00294.png
Fake,0.9835106134414673,Dataset/val/real/00533.png
Fake,0.9981142282485962,Dataset/val/real/00152.png
Fake,0.9947354197502136,Dataset/val/real/00183.png
Fake,0.9907612204551697,Dataset/val/real/00245.png
Fake,0.9946840405464172,Dataset/val/real/00406.png
Fake,0.9862059950828552,Dataset/val/real/00067.png
Fake,0.9990098476409912,Dataset/val/real/00370.png
Fake,0.998514711856842,Dataset/val/real/00228.png
Fake,0.9989575147628784,Dataset/val/real/00192.png
Fake,0.9985645413398743,Dataset/val/real/00254.png
Fake,0.9969375133514404,Dataset/val/real/00522.png
Fake,0.9918673634529114,Dataset/val/real/00285.png
Fake,0.9973917007446289,Dataset/val/real/00143.png
Real,0.6564819812774658,Dataset/val/real/00195.png
Fake,0.9985452890396118,Dataset/val/real/00253.png
Fake,0.5934691429138184,Dataset/val/real/00282.png
Fake,0.9940699934959412,Dataset/val/real/00525.png
Fake,0.9971218705177307,Dataset/val/real/00144.png
Fake,0.9985331296920776,Dataset/val/real/00401.png
Real,0.5578511953353882,Dataset/val/real/00060.png
Real,0.5995943546295166,Dataset/val/real/00377.png
Fake,0.9211309552192688,Dataset/val/real/00138.png
Fake,0.9937548637390137,Dataset/val/real/00473.png
Fake,0.9987173080444336,Dataset/val/real/00012.png
Fake,0.9978113770484924,Dataset/val/real/00305.png
Fake,0.9986569881439209,Dataset/val/real/00379.png
Fake,0.9991400241851807,Dataset/val/real/00221.png
Fake,0.9967267513275146,Dataset/val/real/00136.png
Fake,0.9972092509269714,Dataset/val/real/00408.png
Fake,0.9992138147354126,Dataset/val/real/00069.png
Fake,0.9949951171875,Dataset/val/real/00226.png
Fake,0.9987742304801941,Dataset/val/real/00131.png
Fake,0.9860317707061768,Dataset/val/real/00474.png
Fake,0.9976868629455566,Dataset/val/real/00015.png
Fake,0.9920631051063538,Dataset/val/real/00302.png
Fake,0.9992488026618958,Dataset/val/real/00104.png
Fake,0.9928252696990967,Dataset/val/real/00213.png
Fake,0.9988390803337097,Dataset/val/real/00337.png
Fake,0.9981820583343506,Dataset/val/real/00490.png
Fake,0.999462902545929,Dataset/val/real/00020.png
Fake,0.9985408782958984,Dataset/val/real/00441.png
