label,score,identifier
Fake,0.9959696531295776,Dataset/test/fake/T2I/Midjourney/074.png
Fake,0.9988059997558594,Dataset/test/fake/T2I/Midjourney/150.png
Fake,0.9986783862113953,Dataset/test/fake/T2I/Midjourney/008.png
Fake,0.9991669654846191,Dataset/test/fake/T2I/Midjourney/122.png
Fake,0.9992778897285461,Dataset/test/fake/T2I/Midjourney/006.png
Fake,0.9844404458999634,Dataset/test/fake/T2I/Midjourney/159.png
Fake,0.9983752965927124,Dataset/test/fake/T2I/Midjourney/001.png
Fake,0.9993374943733215,Dataset/test/fake/T2I/Midjourney/125.png
Fake,0.9995226860046387,Dataset/test/fake/T2I/Midjourney/010.png
Fake,0.9995811581611633,Dataset/test/fake/T2I/Midjourney/148.png
Fake,0.9993759989738464,Dataset/test/fake/T2I/Midjourney/134.png
Fake,0.9994500279426575,Dataset/test/fake/T2I/Midjourney/133.png
Fake,0.9994857311248779,Dataset/test/fake/T2I/Midjourney/017.png
Fake,0.9993152618408203,Dataset/test/fake/T2I/Midjourney/065.png
Fake,0.999225378036499,Dataset/test/fake/T2I/Midjourney/019.png
Fake,0.9994704127311707,Dataset/test/fake/T2I/Midjourney/141.png
Fake,0.9990873336791992,Dataset/test/fake/T2I/Midjourney/146.png
Fake,0.9980529546737671,Dataset/test/fake/T2I/Midjourney/062.png
Fake,0.9994993209838867,Dataset/test/fake/T2I/Midjourney/057.png
Fake,0.9991372227668762,Dataset/test/fake/T2I/Midjourney/086.png
Fake,0.9191172122955322,Dataset/test/fake/T2I/Midjourney/050.png
Fake,0.9986664056777954,Dataset/test/fake/T2I/Midjourney/081.png
Fake,0.9977624416351318,Dataset/test/fake/T2I/Midjourney/108.png
Fake,0.999573290348053,Dataset/test/fake/T2I/Midjourney/106.png
Fake,0.999015212059021,Dataset/test/fake/T2I/Midjourney/022.png
Fake,0.9995853304862976,Dataset/test/fake/T2I/Midjourney/025.png
Fake,0.9985368251800537,Dataset/test/fake/T2I/Midjourney/059.png
Fake,0.9995625615119934,Dataset/test/fake/T2I/Midjourney/088.png
Fake,0.9994531273841858,Dataset/test/fake/T2I/Midjourney/101.png
Fake,0.9990478157997131,Dataset/test/fake/T2I/Midjourney/068.png
Fake,0.9995055198669434,Dataset/test/fake/T2I/Midjourney/130.png
Fake,0.9950732588768005,Dataset/test/fake/T2I/Midjourney/014.png
Fake,0.999376118183136,Dataset/test/fake/T2I/Midjourney/013.png
Fake,0.9992302656173706,Dataset/test/fake/T2I/Midjourney/137.png
Fake,0.9994710087776184,Dataset/test/fake/T2I/Midjourney/145.png
Fake,0.9969882369041443,Dataset/test/fake/T2I/Midjourney/061.png
Fake,0.9990131855010986,Dataset/test/fake/T2I/Midjourney/139.png
Fake,0.9994701743125916,Dataset/test/fake/T2I/Midjourney/066.png
Fake,0.9992432594299316,Dataset/test/fake/T2I/Midjourney/142.png
Fake,0.9990535378456116,Dataset/test/fake/T2I/Midjourney/053.png
Fake,0.9992818236351013,Dataset/test/fake/T2I/Midjourney/082.png
Fake,0.9995392560958862,Dataset/test/fake/T2I/Midjourney/028.png
Fake,0.9991369843482971,Dataset/test/fake/T2I/Midjourney/054.png
Fake,0.9994944334030151,Dataset/test/fake/T2I/Midjourney/085.png
Fake,0.9992257356643677,Dataset/test/fake/T2I/Midjourney/026.png
Fake,0.9993007183074951,Dataset/test/fake/T2I/Midjourney/102.png
Fake,0.9994710087776184,Dataset/test/fake/T2I/Midjourney/105.png
Fake,0.9995384216308594,Dataset/test/fake/T2I/Midjourney/021.png
Fake,0.9993942975997925,Dataset/test/fake/T2I/Midjourney/114.png
Fake,0.9994719624519348,Dataset/test/fake/T2I/Midjourney/030.png
Fake,0.9995043277740479,Dataset/test/fake/T2I/Midjourney/037.png
Fake,0.9985371828079224,Dataset/test/fake/T2I/Midjourney/113.png
Fake,0.9992063641548157,Dataset/test/fake/T2I/Midjourney/161.png
Fake,0.9973433613777161,Dataset/test/fake/T2I/Midjourney/039.png
Fake,0.9992045760154724,Dataset/test/fake/T2I/Midjourney/094.png
Fake,0.9990097284317017,Dataset/test/fake/T2I/Midjourney/045.png
Fake,0.9978331923484802,Dataset/test/fake/T2I/Midjourney/093.png
Fake,0.9991545677185059,Dataset/test/fake/T2I/Midjourney/042.png
Fake,0.999535322189331,Dataset/test/fake/T2I/Midjourney/166.png
Fake,0.9995707869529724,Dataset/test/fake/T2I/Midjourney/077.png
Fake,0.999121367931366,Dataset/test/fake/T2I/Midjourney/153.png
Fake,0.997806966304779,Dataset/test/fake/T2I/Midjourney/154.png
Fake,0.998957633972168,Dataset/test/fake/T2I/Midjourney/128.png
Fake,0.9931405186653137,Dataset/test/fake/T2I/Midjourney/070.png
Fake,0.9987269043922424,Dataset/test/fake/T2I/Midjourney/002.png
Fake,0.9953233599662781,Dataset/test/fake/T2I/Midjourney/126.png
Fake,0.9994101524353027,Dataset/test/fake/T2I/Midjourney/121.png
Fake,0.9991931319236755,Dataset/test/fake/T2I/Midjourney/079.png
Fake,0.9994035959243774,Dataset/test/fake/T2I/Midjourney/005.png
Fake,0.999619722366333,Dataset/test/fake/T2I/Midjourney/104.png
Fake,0.9989394545555115,Dataset/test/fake/T2I/Midjourney/020.png
Fake,0.9991742968559265,Dataset/test/fake/T2I/Midjourney/027.png
Fake,0.9986716508865356,Dataset/test/fake/T2I/Midjourney/103.png
Fake,0.9991793036460876,Dataset/test/fake/T2I/Midjourney/029.png
Fake,0.9991902709007263,Dataset/test/fake/T2I/Midjourney/055.png
Fake,0.999226450920105,Dataset/test/fake/T2I/Midjourney/084.png
Fake,0.9995463490486145,Dataset/test/fake/T2I/Midjourney/052.png
Fake,0.9993428587913513,Dataset/test/fake/T2I/Midjourney/083.png
Fake,0.9996023774147034,Dataset/test/fake/T2I/Midjourney/067.png
Fake,0.9975829124450684,Dataset/test/fake/T2I/Midjourney/143.png
Fake,0.9991676807403564,Dataset/test/fake/T2I/Midjourney/144.png
Fake,0.9995630383491516,Dataset/test/fake/T2I/Midjourney/060.png
Fake,0.9861708879470825,Dataset/test/fake/T2I/Midjourney/138.png
Fake,0.9993062019348145,Dataset/test/fake/T2I/Midjourney/012.png
Fake,0.9983022212982178,Dataset/test/fake/T2I/Midjourney/136.png
Fake,0.997107207775116,Dataset/test/fake/T2I/Midjourney/069.png
Fake,0.9992096424102783,Dataset/test/fake/T2I/Midjourney/131.png
Fake,0.9857487082481384,Dataset/test/fake/T2I/Midjourney/015.png
Fake,0.9995346069335938,Dataset/test/fake/T2I/Midjourney/120.png
Fake,0.9986727237701416,Dataset/test/fake/T2I/Midjourney/078.png
Fake,0.9995858073234558,Dataset/test/fake/T2I/Midjourney/004.png
Fake,0.9993796348571777,Dataset/test/fake/T2I/Midjourney/003.png
Fake,0.998989999294281,Dataset/test/fake/T2I/Midjourney/127.png
Fake,0.9991886019706726,Dataset/test/fake/T2I/Midjourney/155.png
Fake,0.9993146657943726,Dataset/test/fake/T2I/Midjourney/129.png
Fake,0.9990686774253845,Dataset/test/fake/T2I/Midjourney/071.png
Fake,0.9995993971824646,Dataset/test/fake/T2I/Midjourney/076.png
Fake,0.9994211196899414,Dataset/test/fake/T2I/Midjourney/152.png
Fake,0.9995909333229065,Dataset/test/fake/T2I/Midjourney/092.png
Fake,0.999025821685791,Dataset/test/fake/T2I/Midjourney/043.png
Fake,0.9994574189186096,Dataset/test/fake/T2I/Midjourney/167.png
Fake,0.9992278814315796,Dataset/test/fake/T2I/Midjourney/160.png
Fake,0.9992989301681519,Dataset/test/fake/T2I/Midjourney/038.png
Fake,0.9970169067382812,Dataset/test/fake/T2I/Midjourney/095.png
Fake,0.9994926452636719,Dataset/test/fake/T2I/Midjourney/044.png
Fake,0.9993475079536438,Dataset/test/fake/T2I/Midjourney/036.png
Fake,0.9995354413986206,Dataset/test/fake/T2I/Midjourney/112.png
Fake,0.9994415640830994,Dataset/test/fake/T2I/Midjourney/115.png
Fake,0.9995266199111938,Dataset/test/fake/T2I/Midjourney/031.png
Fake,0.9991897940635681,Dataset/test/fake/I2I/DreamBooth/img_db_029.png
Fake,0.9980201721191406,Dataset/test/fake/I2I/DreamBooth/img_db_055.png
Fake,0.9992426633834839,Dataset/test/fake/I2I/DreamBooth/img_db_052.png
Fake,0.9987689852714539,Dataset/test/fake/I2I/DreamBooth/img_db_020.png
Fake,0.9980389475822449,Dataset/test/fake/I2I/DreamBooth/img_db_027.png
Fake,0.9993581175804138,Dataset/test/fake/I2I/DreamBooth/img_db_012.png
Fake,0.9990730285644531,Dataset/test/fake/I2I/DreamBooth/img_db_015.png
Fake,0.9993822574615479,Dataset/test/fake/I2I/DreamBooth/img_db_004.png
Fake,0.9979894161224365,Dataset/test/fake/I2I/DreamBooth/img_db_003.png
Fake,0.999160885810852,Dataset/test/fake/I2I/DreamBooth/img_db_036.png
Fake,0.9984139204025269,Dataset/test/fake/I2I/DreamBooth/img_db_031.png
Fake,0.9988743662834167,Dataset/test/fake/I2I/DreamBooth/img_db_043.png
Fake,0.9991753697395325,Dataset/test/fake/I2I/DreamBooth/img_db_038.png
Fake,0.9984915256500244,Dataset/test/fake/I2I/DreamBooth/img_db_044.png
Fake,0.999183714389801,Dataset/test/fake/I2I/DreamBooth/img_db_014.png
Fake,0.9992252588272095,Dataset/test/fake/I2I/DreamBooth/img_db_013.png
Fake,0.9993194341659546,Dataset/test/fake/I2I/DreamBooth/img_db_026.png
Fake,0.9992177486419678,Dataset/test/fake/I2I/DreamBooth/img_db_021.png
Fake,0.9994939565658569,Dataset/test/fake/I2I/DreamBooth/img_db_053.png
Fake,0.9994834661483765,Dataset/test/fake/I2I/DreamBooth/img_db_028.png
Fake,0.9988798499107361,Dataset/test/fake/I2I/DreamBooth/img_db_054.png
Fake,0.9996354579925537,Dataset/test/fake/I2I/DreamBooth/img_db_039.png
Fake,0.9993597865104675,Dataset/test/fake/I2I/DreamBooth/img_db_045.png
Fake,0.9989396929740906,Dataset/test/fake/I2I/DreamBooth/img_db_042.png
Fake,0.9993398785591125,Dataset/test/fake/I2I/DreamBooth/img_db_030.png
Fake,0.9995738863945007,Dataset/test/fake/I2I/DreamBooth/img_db_037.png
Fake,0.999082088470459,Dataset/test/fake/I2I/DreamBooth/img_db_002.png
Fake,0.9989616870880127,Dataset/test/fake/I2I/DreamBooth/img_db_005.png
Fake,0.9988647699356079,Dataset/test/fake/I2I/DreamBooth/img_db_041.png
Fake,0.9992161989212036,Dataset/test/fake/I2I/DreamBooth/img_db_046.png
Fake,0.9987229704856873,Dataset/test/fake/I2I/DreamBooth/img_db_034.png
Fake,0.9993440508842468,Dataset/test/fake/I2I/DreamBooth/img_db_048.png
Fake,0.9988928437232971,Dataset/test/fake/I2I/DreamBooth/img_db_033.png
Fake,0.9993959665298462,Dataset/test/fake/I2I/DreamBooth/img_db_006.png
Fake,0.9993973970413208,Dataset/test/fake/I2I/DreamBooth/img_db_001.png
Fake,0.9989523887634277,Dataset/test/fake/I2I/DreamBooth/img_db_008.png
Fake,0.9986068606376648,Dataset/test/fake/I2I/DreamBooth/img_db_019.png
Fake,0.9992058873176575,Dataset/test/fake/I2I/DreamBooth/img_db_010.png
Fake,0.9992918968200684,Dataset/test/fake/I2I/DreamBooth/img_db_017.png
Fake,0.9993953704833984,Dataset/test/fake/I2I/DreamBooth/img_db_022.png
Fake,0.9992173910140991,Dataset/test/fake/I2I/DreamBooth/img_db_025.png
Fake,0.9993353486061096,Dataset/test/fake/I2I/DreamBooth/img_db_059.png
Fake,0.9990115165710449,Dataset/test/fake/I2I/DreamBooth/img_db_057.png
Fake,0.9983389377593994,Dataset/test/fake/I2I/DreamBooth/img_db_050.png
Fake,0.9995361566543579,Dataset/test/fake/I2I/DreamBooth/img_db_009.png
Fake,0.9988449811935425,Dataset/test/fake/I2I/DreamBooth/img_db_000.png
Fake,0.9995943903923035,Dataset/test/fake/I2I/DreamBooth/img_db_007.png
Fake,0.9995286464691162,Dataset/test/fake/I2I/DreamBooth/img_db_032.png
Fake,0.9995232820510864,Dataset/test/fake/I2I/DreamBooth/img_db_035.png
Fake,0.9982384443283081,Dataset/test/fake/I2I/DreamBooth/img_db_049.png
Fake,0.9995319843292236,Dataset/test/fake/I2I/DreamBooth/img_db_047.png
Fake,0.9922146201133728,Dataset/test/fake/I2I/DreamBooth/img_db_040.png
Fake,0.9993366599082947,Dataset/test/fake/I2I/DreamBooth/img_db_051.png
Fake,0.9992716908454895,Dataset/test/fake/I2I/DreamBooth/img_db_056.png
Fake,0.9995306730270386,Dataset/test/fake/I2I/DreamBooth/img_db_024.png
Fake,0.9964123368263245,Dataset/test/fake/I2I/DreamBooth/img_db_058.png
Fake,0.9995539784431458,Dataset/test/fake/I2I/DreamBooth/img_db_023.png
Fake,0.9995511174201965,Dataset/test/fake/I2I/DreamBooth/img_db_016.png
Fake,0.9953927993774414,Dataset/test/fake/I2I/DreamBooth/img_db_011.png
Fake,0.9993896484375,Dataset/test/fake/I2I/DreamBooth/img_db_018.png
Fake,0.9994021654129028,Dataset/test/fake/I2I/FreeDoM_I/FreeDom_Gene.png
Fake,0.9993451237678528,Dataset/test/fake/I2I/LoRA/Angela_Sarafyan_lora_019_000.png
Fake,0.9994680285453796,Dataset/test/fake/I2I/LoRA/Camélia_Jordana_lora_008_000.png
Fake,0.9991668462753296,Dataset/test/fake/I2I/LoRA/lora_058_000.png
Fake,0.9986555576324463,Dataset/test/fake/I2I/LoRA/Angie_Everhart_lora_004_000.png
Fake,0.9995306730270386,Dataset/test/fake/I2I/LoRA/lora_054_000.png
Fake,0.9993535876274109,Dataset/test/fake/I2I/LoRA/Camélia_Jordana_lora_004_000.png
Fake,0.999485969543457,Dataset/test/fake/I2I/LoRA/Angela_Sarafyan_lora_011_000.png
Fake,0.9809484481811523,Dataset/test/fake/I2I/LoRA/lora_050_000.png
Fake,0.9993371367454529,Dataset/test/fake/I2I/LoRA/Angie_Everhart_lora_008_000.png
Fake,0.9992889165878296,Dataset/test/fake/I2I/LoRA/Alexandra_Paul_lora_011_000.png
Fake,0.9992358684539795,Dataset/test/fake/I2I/LoRA/Alexandra_Paul_lora_015_000.png
Fake,0.9994062185287476,Dataset/test/fake/I2I/LoRA/Alexandra_Paul_lora_019_000.png
Fake,0.9987873435020447,Dataset/test/fake/I2I/LoRA/Alexandra_Socha_lora_004_000.png
Fake,0.9993101358413696,Dataset/test/fake/I2I/LoRA/Andrea_Veresova_lora_007_000.png
Fake,0.9994598031044006,Dataset/test/fake/I2I/LoRA/AnnaLynne_McCord_lora_013_000.png
Fake,0.9993560910224915,Dataset/test/fake/I2I/LoRA/André_Kuipers_lora_002_000.png
Fake,0.9991113543510437,Dataset/test/fake/I2I/LoRA/lora_016_000.png
Fake,0.9995673298835754,Dataset/test/fake/I2I/LoRA/lora_012_000.png
Fake,0.9992499947547913,Dataset/test/fake/I2I/LoRA/AnnaLynne_McCord_lora_017_000.png
Fake,0.9990880489349365,Dataset/test/fake/I2I/LoRA/Andrea_Veresova_lora_003_000.png
Fake,0.9995079040527344,Dataset/test/fake/I2I/LoRA/An_Lemmens_lora_002_000.png
Fake,0.9987668991088867,Dataset/test/fake/I2I/LoRA/Andy_Allo_lora_020_000.png
Fake,0.9979307651519775,Dataset/test/fake/I2I/LoRA/Alexandra_Socha_lora_008_000.png
Fake,0.9993575215339661,Dataset/test/fake/I2I/LoRA/Andy_Allo_lora_024_000.png
Fake,0.9984275102615356,Dataset/test/fake/I2I/LoRA/Carmen_Jordá_lora_009_000.png
Fake,0.9994148015975952,Dataset/test/fake/I2I/LoRA/Abhay_Deol_lora_001_000.png
Fake,0.9992669224739075,Dataset/test/fake/I2I/LoRA/lora_031_000.png
Fake,0.9983452558517456,Dataset/test/fake/I2I/LoRA/Amy_Acker_lora_012_000.png
Fake,0.9992085099220276,Dataset/test/fake/I2I/LoRA/lora_035_000.png
Fake,0.9994532465934753,Dataset/test/fake/I2I/LoRA/Abhay_Deol_lora_005_000.png
Fake,0.9988523721694946,Dataset/test/fake/I2I/LoRA/Andy_Allo_lora_007_000.png
Fake,0.9988335967063904,Dataset/test/fake/I2I/LoRA/Carmen_Jordá_lora_005_000.png
Fake,0.9624455571174622,Dataset/test/fake/I2I/LoRA/Abhay_Deol_lora_009_000.png
Fake,0.9991992115974426,Dataset/test/fake/I2I/LoRA/Carmen_Jordá_lora_001_000.png
Fake,0.9995620846748352,Dataset/test/fake/I2I/LoRA/lora_039_000.png
Fake,0.9993836879730225,Dataset/test/fake/I2I/LoRA/Andy_Allo_lora_003_000.png
Fake,0.999006450176239,Dataset/test/fake/I2I/LoRA/Allari_Naresh_lora_001_000.png
Fake,0.9953204989433289,Dataset/test/fake/I2I/LoRA/Algirdas_Butkevičius_lora_001_000.png
Fake,0.992664098739624,Dataset/test/fake/I2I/LoRA/Alexandra_Socha_lora_011_000.png
Fake,0.9993684887886047,Dataset/test/fake/I2I/LoRA/AnnaLynne_McCord_lora_006_000.png
Fake,0.9996354579925537,Dataset/test/fake/I2I/LoRA/lora_003_000.png
Fake,0.9994854927062988,Dataset/test/fake/I2I/LoRA/lora_007_000.png
Fake,0.9995266199111938,Dataset/test/fake/I2I/LoRA/AnnaLynne_McCord_lora_002_000.png
Fake,0.9994465708732605,Dataset/test/fake/I2I/LoRA/Bárbara_Mori_lora_005_000.png
Fake,0.9873491525650024,Dataset/test/fake/I2I/LoRA/Alela_Diane_lora_006_000.png
Fake,0.9989985823631287,Dataset/test/fake/I2I/LoRA/lora_028_000.png
Fake,0.99873286485672,Dataset/test/fake/I2I/LoRA/Andy_Allo_lora_012_000.png
Fake,0.9993215799331665,Dataset/test/fake/I2I/LoRA/Carmen_Jordá_lora_010_000.png
Fake,0.9995368719100952,Dataset/test/fake/I2I/LoRA/Bárbara_Mori_lora_001_000.png
Fake,0.9991229176521301,Dataset/test/fake/I2I/LoRA/Alela_Diane_lora_002_000.png
Fake,0.9992558360099792,Dataset/test/fake/I2I/LoRA/Andy_Allo_lora_016_000.png
Fake,0.9992609620094299,Dataset/test/fake/I2I/LoRA/AnnaLynne_McCord_lora_021_000.png
Fake,0.9989185333251953,Dataset/test/fake/I2I/LoRA/Amy_Acker_lora_003_000.png
Fake,0.9981012940406799,Dataset/test/fake/I2I/LoRA/lora_024_000.png
Fake,0.9995152950286865,Dataset/test/fake/I2I/LoRA/Antoaneta_Stefanova_lora_001_000.png
Fake,0.99931800365448,Dataset/test/fake/I2I/LoRA/lora_020_000.png
Fake,0.9992726445198059,Dataset/test/fake/I2I/LoRA/Amy_Acker_lora_007_000.png
Fake,0.9994543194770813,Dataset/test/fake/I2I/LoRA/Abhay_Deol_lora_010_000.png
Fake,0.9992423057556152,Dataset/test/fake/I2I/LoRA/lora_041_000.png
Fake,0.999357283115387,Dataset/test/fake/I2I/LoRA/Camélia_Jordana_lora_011_000.png
Fake,0.9995006322860718,Dataset/test/fake/I2I/LoRA/Angela_Sarafyan_lora_004_000.png
Fake,0.9987649917602539,Dataset/test/fake/I2I/LoRA/lora_045_000.png
Fake,0.9909453392028809,Dataset/test/fake/I2I/LoRA/lora_049_000.png
Fake,0.9994837045669556,Dataset/test/fake/I2I/LoRA/Angelica_Panganiban_lora_002_000.png
Fake,0.9993852376937866,Dataset/test/fake/I2I/LoRA/Angela_Sarafyan_lora_008_000.png
Fake,0.9989004135131836,Dataset/test/fake/I2I/LoRA/Angelica_Celaya_lora_008_000.png
Fake,0.9992901086807251,Dataset/test/fake/I2I/LoRA/Alexandra_Paul_lora_008_000.png
Fake,0.9994631409645081,Dataset/test/fake/I2I/LoRA/Alexis_Valdés_lora_004_000.png
Fake,0.9993543028831482,Dataset/test/fake/I2I/LoRA/Alexandra_Paul_lora_004_000.png
Fake,0.9993717074394226,Dataset/test/fake/I2I/LoRA/Angelica_Celaya_lora_004_000.png
Fake,0.9992285966873169,Dataset/test/fake/I2I/LoRA/Alexandra_Socha_lora_010_000.png
Fake,0.9994893074035645,Dataset/test/fake/I2I/LoRA/AnnaLynne_McCord_lora_007_000.png
Fake,0.9991402626037598,Dataset/test/fake/I2I/LoRA/lora_002_000.png
Fake,0.9994977712631226,Dataset/test/fake/I2I/LoRA/lora_006_000.png
Fake,0.9986392855644226,Dataset/test/fake/I2I/LoRA/Algirdas_Butkevičius_lora_004_000.png
Fake,0.9990911483764648,Dataset/test/fake/I2I/LoRA/AnnaLynne_McCord_lora_003_000.png
Fake,0.9986336827278137,Dataset/test/fake/I2I/LoRA/Allari_Naresh_lora_004_000.png
Fake,0.9992978572845459,Dataset/test/fake/I2I/LoRA/AnnaLynne_McCord_lora_020_000.png
Fake,0.9994631409645081,Dataset/test/fake/I2I/LoRA/lora_025_000.png
Fake,0.9929366707801819,Dataset/test/fake/I2I/LoRA/Amy_Acker_lora_002_000.png
Fake,0.9991742968559265,Dataset/test/fake/I2I/LoRA/Bárbara_Mori_lora_008_000.png
Fake,0.9983651041984558,Dataset/test/fake/I2I/LoRA/Amy_Acker_lora_006_000.png
Fake,0.9992372989654541,Dataset/test/fake/I2I/LoRA/lora_021_000.png
Fake,0.9988422989845276,Dataset/test/fake/I2I/LoRA/Antoaneta_Stefanova_lora_004_000.png
Fake,0.9986905455589294,Dataset/test/fake/I2I/LoRA/Abhay_Deol_lora_011_000.png
Fake,0.9993504881858826,Dataset/test/fake/I2I/LoRA/AnnaLynne_McCord_lora_024_000.png
Fake,0.9985511898994446,Dataset/test/fake/I2I/LoRA/Bárbara_Mori_lora_004_000.png
Fake,0.9986810088157654,Dataset/test/fake/I2I/LoRA/lora_029_000.png
Fake,0.999184787273407,Dataset/test/fake/I2I/LoRA/Alela_Diane_lora_007_000.png
